,root-Engineered-Wastewater-Industrial_wastewater-Agricultural_wastewater,root-Engineered-Wastewater-Industrial_wastewater-Mine_water,root-Engineered-Wastewater-Industrial_wastewater-Petrochemical,root-Engineered-Wastewater-Nutrient_removal-Dissolved_organics_(aerobic),root-Engineered-Wastewater-Nutrient_removal-Dissolved_organics_(anaerobic),root-Environmental-Aquatic-Freshwater-Groundwater,root-Environmental-Aquatic-Freshwater-Lake,root-Environmental-Aquatic-Marine-Coastal,root-Environmental-Aquatic-Marine-Cold_seeps,root-Environmental-Aquatic-Marine-Hydrothermal_vents,root-Environmental-Aquatic-Marine-Intertidal_zone,root-Environmental-Aquatic-Marine-Marginal_Sea,root-Environmental-Aquatic-Marine-Neritic_zone,root-Environmental-Aquatic-Marine-Oceanic,root-Environmental-Aquatic-Marine-Oil_contaminated_sediment,root-Environmental-Aquatic-Marine-Oil_seeps,root-Environmental-Aquatic-Marine-Pelagic,root-Environmental-Aquatic-Marine-Sediment,root-Environmental-Aquatic-Marine-Volcanic,root-Environmental-Aquatic-Marine-Wetlands,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Alkaline,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Hypersaline,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Salt_crystallizer_pond,root-Environmental-Aquatic-Thermal_springs-Sediment,root-Environmental-Terrestrial-Soil-Agricultural,root-Environmental-Terrestrial-Soil-Boreal_forest,root-Environmental-Terrestrial-Soil-Contaminated,root-Environmental-Terrestrial-Soil-Crop,root-Environmental-Terrestrial-Soil-Desert,root-Environmental-Terrestrial-Soil-Forest_soil,root-Environmental-Terrestrial-Soil-Grasslands,root-Environmental-Terrestrial-Soil-Loam,root-Environmental-Terrestrial-Soil-Permafrost,root-Environmental-Terrestrial-Soil-Sand,root-Environmental-Terrestrial-Soil-Tropical_rainforest,root-Environmental-Terrestrial-Soil-Uranium_contaminated,root-Environmental-Terrestrial-Soil-Wetlands,root-Host_associated-Human-Circulatory_system-Blood,root-Host_associated-Human-Digestive_system-Intestine,root-Host_associated-Human-Digestive_system-Large_intestine,root-Host_associated-Human-Digestive_system-Oral,root-Host_associated-Human-Lympathic_system-Lymph_nodes,root-Host_associated-Human-Reproductive_system-Female,root-Host_associated-Human-Reproductive_system-Vagina,root-Host_associated-Human-Respiratory_system-Nasopharyngeal,root-Host_associated-Human-Respiratory_system-Pulmonary_system,root-Host_associated-Mammals-Digestive_system-Fecal,root-Host_associated-Mammals-Digestive_system-Foregut,root-Host_associated-Mammals-Digestive_system-Large_intestine,root-Host_associated-Mammals-Digestive_system-Oral_cavity,root-Host_associated-Mammals-Digestive_system-Stomach,root-Host_associated-Plants-Phylloplane-Endophytes,root-Host_associated-Plants-Rhizoplane-Endophytes,root-Host_associated-Plants-Rhizosphere-Epiphytes,root-Host_associated-Plants-Rhizosphere-Forest_soil,root-Host_associated-Plants-Rhizosphere-Soil
ERR503787,6.854534e-07,0.0,5.0365925e-06,0.0,0.0,1.0162592e-05,3.543496e-05,7.8469515e-05,0.0,0.0,1.9669533e-06,0.0,0.0,9.745359e-06,0.0,0.0,0.0,0.00040194392,0.0,0.0,0.0,0.0,2.0861626e-07,0.0,4.4703484e-06,2.9802322e-07,0.0,0.0,0.0,6.943941e-06,0.00015550852,0.0,2.3841858e-07,0.0,2.0861626e-07,0.0,0.0,0.0,0.0,9.387732e-06,5.9604645e-08,0.0,0.0,0.0,0.00025507808,1.66893e-06,1.3113022e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503490,6.2584877e-07,0.0,1.5199184e-06,8.940697e-08,0.0,1.3589859e-05,0.0055687428,5.9515238e-05,0.0,0.0,1.4781952e-05,4.61936e-06,0.0,8.800626e-05,6.2584877e-07,0.0,0.0,0.00045654178,0.0,0.0,0.0,2.9563904e-05,4.708767e-06,5.1915646e-05,0.00028410554,2.682209e-06,2.9802322e-08,1.4901161e-07,2.3841858e-07,2.0861626e-07,3.1292439e-06,1.4424324e-05,0.001547724,2.9802322e-08,1.3411045e-06,5.9604645e-07,1.4305115e-06,9.298325e-06,6.854534e-07,0.0068425834,0.0010220408,1.1920929e-07,2.9802322e-08,1.04904175e-05,8.6426735e-07,5.9604645e-08,0.011290938,0.0,0.00030648708,0.0,4.261732e-06,1.4901161e-07,6.2584877e-07,0.0,0.0,1.013279e-06
ERR504264,0.0,0.0,8.6426735e-07,0.0,0.0,1.13248825e-05,0.00033038855,8.6426735e-07,0.0,0.0,1.847744e-06,0.0,5.9604645e-08,3.0100346e-06,0.0,0.0,0.0,0.0001681149,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,4.172325e-07,0.0,0.0,0.0,0.0,0.0,6.2584877e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.503395e-06,5.066395e-07,9.2446804e-05,0.0029189587,0.0,2.7120113e-06,0.0007416606,5.2452087e-06,0.0,0.038061142,0.0,8.404255e-06,0.0,0.0,8.940697e-08,0.0,0.0,0.0,1.1920929e-07
ERR503519,0.0,0.0,3.1590462e-06,0.0,0.0,0.0001835525,0.00072851777,5.5730343e-06,0.0,0.0,8.910894e-06,2.0861626e-07,0.0,1.1831522e-05,0.0,0.0,0.0,0.0013960004,0.0,0.0,0.0,4.172325e-07,3.874302e-07,3.5762787e-07,2.0563602e-06,0.0,0.0,0.0,0.0,0.0,1.66893e-06,5.9604645e-08,3.2782555e-07,0.0,0.0,0.0,0.0,0.0,1.7881393e-07,1.0669231e-05,2.3245811e-06,0.0,5.9604645e-08,3.2782555e-06,2.0861626e-07,0.0,0.00020065904,0.0,1.66893e-06,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,2.9802322e-08
ERR504436,0.0,0.0,2.4735928e-06,0.0,0.0,1.4066696e-05,0.000110030174,3.0100346e-06,0.0,0.0,9.298325e-06,0.0,0.0,5.990267e-06,0.0,0.0,0.0,0.0004811287,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,1.0699034e-05,0.0,0.0,0.0,0.0,2.9802322e-08,5.170703e-05,8.940697e-08,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.854534e-07,2.3841858e-06,0.0,1.1920929e-07,3.2186508e-06,5.00381e-05,0.0,8.493662e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901161e-07
ERR504340,1.4603138e-06,0.0,1.3381243e-05,0.0,0.0,0.00021740794,0.0009009838,5.4746866e-05,0.0,5.9604645e-08,5.26309e-05,1.4901161e-07,0.0,3.322959e-05,0.0,0.0,0.0,0.00078719854,0.0,0.0,0.0,0.0,2.9802322e-08,1.3709068e-06,9.834766e-07,5.662441e-07,0.0,0.0,0.0,0.0,2.4706125e-05,8.940697e-08,1.4603138e-06,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,5.8710575e-06,6.189942e-05,0.0,1.4901161e-07,8.761883e-06,4.810095e-05,1.7881393e-07,1.0162592e-05,0.0,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0
ERR503213,4.4703484e-07,0.0,1.1563301e-05,0.0,0.0,5.7011843e-05,0.00015452504,2.8043985e-05,0.0,1.4901161e-07,3.3050776e-05,0.0,0.0,1.4126301e-05,0.0,0.0,0.0,0.0015348196,0.0,0.0,0.0,0.0,0.0,3.4570694e-06,1.6093254e-06,2.3841858e-07,0.0,0.0,0.0,0.0,4.1127205e-06,0.0,2.0861626e-07,0.0,0.0,0.0,0.0,8.940697e-08,2.9802322e-08,4.810095e-05,0.0009254515,0.0,1.4901161e-07,6.556511e-06,0.00017285347,5.9604645e-08,0.00016024709,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,8.940697e-08
ERR503565,0.0,0.0,5.066395e-07,0.0,0.0,9.098649e-05,7.775426e-05,1.758337e-06,0.0,0.0,9.775162e-06,0.0,0.0,9.030104e-06,0.0,0.0,0.0,0.0010066628,0.0,0.0,0.0,0.0,2.0861626e-07,0.0,4.2021275e-06,0.0,0.0,0.0,0.0,3.5762787e-07,0.00017616153,1.4901161e-07,7.1525574e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.34465e-07,1.4901161e-07,0.0,8.940697e-08,2.1755695e-06,1.4007092e-06,0.0,2.3841858e-06,0.0,1.1920929e-07,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,1.1920929e-07
ERR503302,0.00012856722,0.0,6.848574e-05,0.0,0.0,2.8163195e-05,2.4825335e-05,0.01004234,0.0,0.0,1.30832195e-05,6.2584877e-07,0.0,6.869435e-05,0.0,0.0,0.0,0.00076800585,0.0,0.0,0.0,0.0,8.34465e-07,4.4703484e-07,0.00020948052,1.3709068e-06,0.0,2.5629997e-06,0.0,2.3066998e-05,0.0004221797,0.0,7.748604e-07,2.9802322e-08,1.1622906e-06,2.3841858e-07,8.940697e-08,0.0,3.2186508e-06,0.0019554794,2.1070242e-05,5.9604645e-08,1.4901161e-07,5.9604645e-08,0.018498361,0.0004917681,0.0007877052,0.0,1.7881393e-07,0.0,9.23872e-07,0.0,1.3411045e-06,0.0,2.682209e-07,2.9802322e-08
ERR503763,2.9802322e-08,0.0,2.9802322e-07,0.0,0.0,5.632639e-06,7.1793795e-05,5.0365925e-06,0.0,0.0,1.0222197e-05,0.0,0.0,7.212162e-06,0.0,0.0,0.0,0.00050625205,0.0,0.0,0.0,0.0,0.0,0.0,5.662441e-07,1.1920929e-07,0.0,0.0,0.0,4.4703484e-07,9.8496675e-05,1.1920929e-07,2.0861626e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.261732e-06,1.758337e-06,0.0,1.1920929e-07,1.3113022e-05,9.191036e-05,2.3841858e-07,2.5629997e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503474,5.9604645e-07,0.0,1.3411045e-06,2.9802322e-08,0.0,1.3560057e-05,0.006382078,7.4744225e-05,0.0,0.0,2.1100044e-05,6.943941e-06,5.9604645e-08,0.000109016895,3.874302e-07,0.0,0.0,0.00062674284,0.0,0.0,2.9802322e-08,2.3305416e-05,5.4240227e-06,4.348159e-05,0.00037547946,2.3245811e-06,5.9604645e-08,1.7881393e-07,2.682209e-07,3.874302e-07,4.053116e-06,1.9460917e-05,0.0010853708,0.0,1.4603138e-06,6.2584877e-07,1.7285347e-06,1.3709068e-05,1.0728836e-06,0.008636564,0.00086441636,1.4901161e-07,8.940697e-08,1.6719103e-05,1.3709068e-06,1.4901161e-07,0.01089716,0.0,0.0004156232,8.940697e-08,4.61936e-06,2.0861626e-07,8.6426735e-07,2.9802322e-08,0.0,1.9073486e-06
ERR504146,0.0,0.0,2.9802322e-08,0.0,0.0,2.9802322e-07,5.340576e-05,1.1920929e-07,0.0,0.0,3.2782555e-06,0.0,0.0,4.4703484e-07,0.0,0.0,0.0,0.00025710464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1026859e-06,8.940697e-07,0.0,0.0,8.136034e-06,1.2457371e-05,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504251,1.1920929e-07,0.0,1.7881393e-07,0.0,0.0,7.748604e-07,2.0861626e-05,5.155802e-06,0.0,2.9802322e-08,1.5705824e-05,0.0,0.0,4.261732e-06,0.0,0.0,0.0,0.00020313263,0.0,0.0,0.0,0.0,0.0,8.940697e-08,0.0,8.940697e-08,0.0,0.0,0.0,0.0,6.7949295e-06,0.0,1.1920929e-07,0.0,8.940697e-08,0.0,0.0,4.053116e-06,2.3841858e-07,0.00015902519,0.012784511,0.0,7.301569e-06,0.001221925,0.0050622225,0.00014561415,0.00018304586,0.0,3.2782555e-07,2.3841858e-07,1.4901161e-07,1.4901161e-07,0.0,0.0,0.0,0.0
ERR503408,3.0398369e-06,0.0,9.804964e-06,0.0,0.0,7.748604e-07,2.387166e-05,0.0002950728,5.9604645e-08,0.0,0.00022989511,2.9802322e-08,0.0,4.5895576e-06,0.0,0.0,0.0,0.00044766068,0.0,0.0,0.0,0.0,0.0,1.6391277e-06,4.61936e-06,1.4901161e-07,0.0,2.9802322e-08,0.0,1.4901161e-07,1.7464161e-05,0.0,8.940697e-08,0.0,1.7881393e-07,0.0,0.0,6.2584877e-07,1.3411045e-06,0.005005032,0.0317944,0.0,2.682209e-07,5.3942204e-06,0.7528486,0.00014257431,0.00026148558,0.0,2.9802322e-08,8.940697e-08,0.0,1.7881393e-07,1.9967556e-06,0.0,1.4901161e-07,0.0
ERR504403,0.0,0.0,1.937151e-06,0.0,0.0,1.6987324e-06,2.7477741e-05,9.23872e-07,0.0,2.9802322e-08,7.748604e-07,0.0,0.0,8.6426735e-07,0.0,0.0,0.0,0.00019234419,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,2.0563602e-06,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4305115e-06,7.7188015e-06,0.0,0.0,7.1525574e-07,3.528595e-05,0.0,4.261732e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503581,5.9604645e-07,0.0,5.453825e-06,0.0,0.0,7.033348e-06,0.00042816997,2.7239323e-05,0.0,3.2782555e-07,3.33786e-06,2.9802322e-08,0.0,5.930662e-06,0.0,0.0,0.0,0.00036412477,0.0,0.0,0.0,0.0,0.0,5.3346157e-06,6.556511e-07,1.013279e-06,0.0,0.0,0.0,0.0,1.1026859e-06,0.0,5.662441e-07,0.0,0.0,0.0,0.0,5.364418e-07,5.9604645e-08,0.00028425455,0.025428176,1.1920929e-07,4.7683716e-07,3.4809113e-05,0.00020086765,1.2218952e-06,0.00084728,0.0,2.0861626e-07,2.9802322e-08,8.940697e-08,2.0861626e-07,0.0,0.0,0.0,8.940697e-08
ERR503226,0.0,0.0,2.3841858e-07,0.0,0.0,4.6789646e-06,9.611249e-05,2.4735928e-06,0.0,0.0,3.0100346e-06,0.0,0.0,3.9339066e-06,0.0,0.0,0.0,0.0002477467,0.0,0.0,0.0,0.0,0.0,0.0,1.7881393e-07,1.7881393e-07,0.0,0.0,0.0,0.0,1.5974045e-05,0.0,1.7881393e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.940697e-07,6.8843365e-06,0.0,5.9604645e-08,8.6426735e-06,4.413724e-05,0.0,1.6987324e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503647,2.0861626e-07,0.0,1.2814999e-06,0.0,0.0,6.610155e-05,0.00037050247,9.894371e-06,0.0,5.9604645e-08,1.0579824e-05,5.9604645e-08,0.0,3.311038e-05,0.0,0.0,0.0,0.00042274594,0.0,0.0,0.0,1.1920929e-07,5.9604645e-08,1.2516975e-06,1.23381615e-05,1.0430813e-06,0.0,0.0,0.0,1.7881393e-07,4.3958426e-05,1.6987324e-06,6.16312e-05,0.0,2.3841858e-07,0.0,0.0,0.0,0.0,1.4543533e-05,2.0891428e-05,0.0,2.9802322e-08,5.90086e-06,5.5730343e-06,5.9604645e-08,3.567338e-05,0.0,1.4901161e-07,0.0,8.940697e-08,0.0,0.0,0.0,0.0,2.0861626e-07
ERR503379,3.874302e-07,0.0,8.761883e-06,0.0,0.0,2.270937e-05,0.00044625998,2.2262335e-05,0.0,1.1920929e-07,8.523464e-06,0.0,0.0,1.9967556e-06,0.0,0.0,0.0,0.00045752525,0.0,0.0,0.0,0.0,0.0,1.4007092e-06,1.3709068e-06,6.2584877e-07,0.0,0.0,0.0,0.0,1.3709068e-06,0.0,1.013279e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.9788742e-05,0.0007983744,0.0,1.7881393e-07,4.4703484e-06,5.5283308e-05,1.1920929e-07,6.93202e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503718,3.874302e-07,0.0,4.976988e-06,0.0,0.0,4.8577785e-06,5.6743622e-05,0.00011271238,0.0,0.0,5.185604e-06,0.0,0.0,3.9041042e-06,0.0,0.0,0.0,0.00036364794,0.0,0.0,0.0,0.0,0.0,0.0,3.2782555e-07,0.0,0.0,0.0,0.0,8.940697e-08,2.6762486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6212463e-05,3.6656857e-06,0.0,1.7881393e-07,1.1324883e-06,0.0061701536,4.3213367e-06,3.993511e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503557,0.0,0.0,6.854534e-07,0.0,0.0,1.7881393e-07,8.910894e-06,2.3245811e-06,0.0,8.940697e-08,1.8119812e-05,0.0,0.0,1.1026859e-06,2.682209e-07,0.0,0.0,7.709861e-05,0.0,0.0,0.0,0.0,0.0,4.4703484e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9041042e-06,0.13079438,0.0,1.1920929e-07,5.6922436e-06,0.002876848,1.3113022e-06,1.0818243e-05,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,0.0
ERR503305,2.682209e-07,0.0,8.940697e-07,0.0,0.0,2.7447939e-05,0.00025057793,1.564622e-05,0.0,8.940697e-08,8.7320805e-06,1.4901161e-07,0.0,2.8818846e-05,0.0,0.0,0.0,0.00046637654,0.0,0.0,0.0,5.9604645e-08,1.1920929e-07,7.748604e-07,6.4074993e-06,1.4603138e-06,0.0,0.0,0.0,3.5762787e-07,6.812811e-05,8.6426735e-07,1.3440847e-05,0.0,2.682209e-07,0.0,0.0,0.0,0.0,4.9114227e-05,8.785725e-05,0.0,2.0861626e-07,1.2606382e-05,3.4600496e-05,3.874302e-07,6.189942e-05,0.0,1.1920929e-07,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,3.2782555e-07
ERR503959,0.0,0.0,5.066395e-07,0.0,0.0,4.5895576e-06,2.9742718e-05,2.8312206e-06,0.0,0.0,2.9802322e-05,0.0,0.0,4.4703484e-07,0.0,0.0,0.0,0.0004568696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940697e-08,0.0,0.0,0.0,0.0,2.6851892e-05,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.940697e-08,9.298325e-06,0.0,2.682209e-07,8.940697e-06,0.00054720044,1.4901161e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504287,0.0,0.0,2.3841858e-06,0.0,0.0,1.2218952e-06,4.005432e-05,4.6789646e-06,0.0,1.7881393e-07,9.447336e-06,0.0,0.0,8.046627e-07,0.0,0.0,0.0,0.0003363192,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.3841858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052022e-05,0.0016311705,0.0,1.1920929e-07,1.0937452e-05,0.001119107,5.9604645e-08,1.0579824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503716,0.0,0.0,1.1920929e-06,0.0,0.0,3.5762787e-06,9.6440315e-05,8.6426735e-07,0.0,0.0,1.1622906e-06,0.0,0.0,6.2584877e-07,0.0,0.0,0.0,0.00015580654,0.0,0.0,0.0,0.0,0.0,0.0,2.682209e-07,0.0,0.0,0.0,0.0,0.0,7.4505806e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.172325e-07,6.377697e-06,0.0,2.9802322e-08,2.413988e-06,1.7493963e-05,0.0,2.503395e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503401,0.0,0.0,8.940697e-08,0.0,0.0,1.013279e-06,4.2766333e-05,5.662441e-07,0.0,0.0,2.2351742e-06,0.0,0.0,1.1026859e-05,0.0,0.0,0.0,0.00025638938,0.0,0.0,0.0,0.0,0.0,0.0,4.4703484e-07,5.9604645e-08,0.0,0.0,0.0,1.847744e-06,0.00034183264,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.7881393e-07,5.9604645e-08,0.0,0.0,1.5199184e-06,9.354949e-05,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503873,0.0,0.0,4.172325e-07,0.0,0.0,9.298325e-06,0.00022134185,5.3942204e-06,0.0,0.0,2.30968e-05,0.0,0.0,9.4771385e-06,0.0,0.0,0.0,0.00073364377,0.0,0.0,0.0,5.9604645e-08,0.0,0.0,1.4901161e-07,1.7881393e-07,0.0,0.0,0.0,2.9802322e-07,2.1457672e-06,0.0,3.5762787e-07,0.0,0.0,0.0,0.0,5.9604645e-08,8.940697e-08,8.818507e-05,8.404255e-06,0.0,8.940697e-08,3.9428473e-05,1.3768673e-05,2.9802322e-08,1.7046928e-05,0.0,8.940697e-08,0.0,1.7881393e-07,0.0,0.0,0.0,0.0,0.0
ERR502994,2.682209e-07,0.0,2.6226044e-06,0.0,0.0,0.00022676587,0.0012462437,1.9699335e-05,0.0,0.0,3.543496e-05,9.23872e-07,0.0,9.6678734e-05,1.1920929e-07,0.0,0.0,0.0013529062,0.0,0.0,0.0,4.8577785e-06,2.8908253e-06,7.897615e-06,0.00010037422,1.4901161e-07,0.0,0.0,0.0,3.874302e-07,4.1782856e-05,1.9282103e-05,0.00016236305,0.0,2.682209e-07,1.1920929e-07,5.9604645e-08,5.9604645e-08,1.7881393e-07,0.00012272596,9.953976e-06,0.0,1.1920929e-07,9.596348e-06,1.1026859e-06,0.0,0.0002592206,0.0,1.0311604e-05,0.0,5.066395e-07,0.0,0.0,0.0,0.0,1.4901161e-06
ERR503138,1.1920929e-07,0.0,7.748604e-07,0.0,0.0,2.682209e-07,3.9488077e-05,1.758337e-06,0.0,2.0861626e-07,1.937151e-06,0.0,0.0,8.940697e-07,1.1920929e-07,0.0,0.0,3.3140182e-05,0.0,0.0,0.0,0.0,0.0,2.3841858e-06,8.940697e-08,8.940697e-08,0.0,0.0,0.0,0.0,2.0861626e-06,0.0,4.172325e-07,0.0,5.9604645e-08,0.0,0.0,2.026558e-06,5.9604645e-08,0.00010305643,0.12561351,5.9604645e-08,5.00679e-06,0.00017666817,0.0015640855,3.8832426e-05,0.00033292174,0.0,2.0861626e-07,1.1920929e-07,0.0,1.4305115e-06,0.0,0.0,0.0,0.0
ERR504133,0.0,0.0,7.665157e-05,0.0,0.0,1.7672777e-05,0.00019469857,1.9967556e-06,0.0,1.7881393e-07,7.122755e-06,0.0,0.0,9.536743e-07,1.4901161e-07,0.0,0.0,0.00010496378,0.0,0.0,0.0,2.9802322e-07,1.4901161e-07,1.6093254e-06,7.1525574e-07,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015968084,0.0050715804,0.0,0.0,8.046627e-07,5.4836273e-06,0.0,1.7881393e-07,0.0,0.0,0.0,0.0,2.0563602e-06,0.0,0.0,0.0,2.9802322e-07
ERR503559,7.867813e-06,0.0,1.8030405e-05,0.0,0.0,9.23574e-05,0.00035354495,0.000103503466,0.0,2.3841858e-07,6.312132e-05,2.3841858e-07,0.0,4.9620867e-05,1.4901161e-07,0.0,0.0,0.002345711,0.0,0.0,0.0,1.4901161e-07,0.0,1.7672777e-05,2.3543835e-06,5.066395e-07,0.0,0.0,0.0,0.0,1.1473894e-05,1.1920929e-07,1.1920929e-06,0.0,8.940697e-08,0.0,0.0,7.1525574e-07,9.23872e-07,0.0003902316,0.015098721,2.9802322e-08,1.5795231e-06,9.658933e-05,0.001065433,7.212162e-06,0.00089395046,0.0,5.662441e-07,0.0,1.7881393e-07,6.556511e-07,0.0,0.0,0.0,4.172325e-07
ERR504583,2.2649765e-06,0.0,4.1365623e-05,0.0,0.0,6.67274e-05,0.0015356243,0.0002913773,1.4901161e-07,3.2782555e-07,0.00023120642,7.659197e-06,1.1920929e-07,0.00019088387,7.1525574e-07,5.9604645e-08,0.0,0.0053087473,0.0,1.1920929e-07,0.0,5.7816505e-06,8.106232e-06,0.0010098517,0.0054730475,5.364418e-07,0.0,2.9802322e-08,0.0,3.0100346e-06,9.292364e-05,0.0004248321,0.00010418892,8.940697e-08,1.2814999e-06,3.874302e-07,4.172325e-07,5.662441e-07,1.4901161e-07,0.0016749799,0.0018241704,0.0,0.0,2.115965e-06,3.6656857e-05,1.1920929e-07,0.00050753355,0.0,6.854534e-07,0.0,0.0,5.364418e-06,7.212162e-06,0.0,5.9604645e-08,0.00024607778
ERR503588,1.4901161e-07,0.0,4.172325e-07,0.0,0.0,2.0861626e-07,1.847744e-06,9.983778e-06,0.0,0.0,1.758337e-06,0.0,0.0,2.771616e-06,0.0,0.0,0.0,0.00062960386,0.0,0.0,0.0,0.0,0.0,0.0,1.9162893e-05,1.1920929e-07,0.0,5.9604645e-08,0.0,2.7060509e-05,0.0021882355,2.0861626e-07,1.1920929e-07,0.0,1.7881393e-07,0.0,0.0,0.0,0.0,1.475215e-05,5.066395e-07,0.0,0.0,1.4901161e-07,0.0055261254,8.940697e-06,1.23381615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,1.1920929e-07
ERR504300,0.0,0.0,2.0861626e-07,0.0,0.0,1.1920929e-07,9.390712e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,2.002716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940697e-08,3.8444996e-06,0.0,0.0,2.0861626e-07,8.583069e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504476,1.4901161e-07,0.0,2.592802e-06,0.0,0.0,2.3633242e-05,8.761883e-05,1.6123056e-05,0.0,2.9802322e-08,5.057454e-05,0.0,0.0,8.255243e-06,0.0,0.0,0.0,0.00156492,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,5.9604645e-08,1.1920929e-07,0.0,0.0,0.0,0.0,6.7055225e-06,0.0,8.940697e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.976988e-06,0.00010240078,0.0,1.7881393e-07,1.7672777e-05,0.0004606843,2.0861626e-07,7.56979e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504289,0.0,0.0,1.013279e-06,0.0,0.0,1.3709068e-06,0.00020363927,1.3709068e-06,0.0,0.0,5.066395e-07,0.0,0.0,3.2782555e-07,0.0,0.0,0.0,3.540516e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,8.940697e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940697e-08,3.874302e-07,0.0,0.0,1.4901161e-07,4.7683716e-07,0.0,5.364418e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503525,3.3020973e-05,0.0,5.1915646e-05,0.0,0.0,6.7055225e-06,3.3676624e-06,0.0026483536,0.0,0.0,5.4836273e-06,1.7881393e-07,0.0,1.7762184e-05,0.0,0.0,0.0,0.00049477816,0.0,0.0,0.0,0.0,7.748604e-07,1.1920929e-07,0.000117987394,8.940697e-08,0.0,1.9669533e-06,0.0,3.027916e-05,0.00035139918,0.0,5.9604645e-08,0.0,3.2782555e-07,2.9802322e-08,2.9802322e-08,0.0,2.0861626e-07,0.000108003616,1.7881393e-07,0.0,0.0,0.0,0.0017464161,0.00012305379,0.00016093254,0.0,2.9802322e-08,0.0,1.1920929e-07,0.0,1.1920929e-07,0.0,5.9604645e-08,0.0
